Id,nsfw_score
67qYr4xemto,0.023531467
kB8eMaKiNR4,0.006104392
H7ffv4NMrwo,0.015753573
M6Q8HR7iERU,0.017710689
-1rV7NZ2SIE,0.072131485
eozLz7Gegnw,0.004931689
gGLJO4PHpsY,0.680388749
ZPzLXlhkdRc,0.331644803
SGE_jKVDwyY,0.002601985
tlf7C69KXkE,0.035162136
IDjjy-uZ2yM,0.179987729
gshfYA0XRbg,0.154615715
M9x6Bs6vx_k,0.001976521
Lst5bN0HGKQ,0.036107834
Z97gYm7lK-I,0.011729589
h72yzs1UhBE,0.016962158
4kcDSHm0LYY,0.011074149
yQNuugTZCMo,0.002485301
uAR091WZVJs,0.001940971
WiHlWe9QfJg,0.014979761
NtOzNAf-8T4,0.004370074
MeMexWc3CEI,0.0214008
krgjpQ6RODE,0.000196733
iPxqe-mhu20,0.001729175
2sZCmCSFUQI,0.452208698
VfM_CvMO30E,0.108305231
oeiNQDM0Yz0,0.088442713
3xRJ9dSbeyQ,0.002098415
t-q6hag3mco,0.029684158
0MRblbSto08,0.04151956
0ebR_kvzhsE,0.118037753
1lXYcCZWinY,0.002114277
7Wt0NdXJQ9g,0.008960635
Y6NewmhlTac,0.008279068
tu8JcuQMfeU,0.171935007
V_WTZ04UfTw,0.00476632
qc9cta34Jgg,0.003562553
uNrW9th3nO8,0.136159062
WodaNKPYiQo,0.008284226
EyggQR3RDUs,0.003116381
jFvGkuf1uyQ,0.378824949
v19llGlF16s,0.014500383
s5nWajKnnys,0.349482417
Q1a3jujJCYQ,0.014321521
XH_t0VCfxS4,0.001125124
qhZnVdSvSio,0.002108706
GwzgVJJR9kU,0.209822699
3G7H5B7H3Uk,0.017472051
63TX80XmmEI,0.015698351
o3KnC6RBhwU,0.558243632
Fg7R04atkZs,0.008607317
JahJa9T1Heg,0.025857503
nsGViqhVATM,0.048821408
bfFXE9Pk4Jw,0.212813631
Rff1fMm6z9s,0.00098851
tkWFPUgJFc4,0.003830167
9v5Vyutztgk,0.004587985
uJM5v45Nzds,0.077926897
pfCMBVmhhPk,0.002481047
lHh21CNmtZQ,0.061718896
T0vqcEvWdFk,0.403752595
1cWRxtmStp8,0.020083712
I5cvQ0nhs2A,0.00281165
myjTvYT-aF0,0.012054519
Z634KSeaRdk,0.004215572
Cj7qvXc5WGI,0.000196412
Xy1_EhlYxJg,0.000654658
5_6Ev1RASrQ,0.405620486
D2tH1p7OH3U,0.001907195
cibKqHeq9Es,0.393333882
f3dV6jJ7934,0.720815599
Yb0FOHP_yMo,0.003247862
5A_7JDRNaN0,0.00441531
T-WtqozyGl0,0.860323012
o_Rr_eb1Hpk,0.20740588
Y7r49BvoWLQ,0.56798321
tVIeY75KuZA,0.006634416
9-A_eU68j0c,0.098949902
O5noEuo6R_s,0.012427577
dAe9JkKYxek,0.080681317
USguGouvcUs,0.010167498
KzpkaxLrh4k,0.001795867
OuTtlP4Fpe0,0.044516642
_99qyJV8RlA,0.001674508
3ajAvsJmGn4,0.127190486
zAys-JvuLJQ,0.106608115
DNHA17h8Bp8,0.064275987
vv30lgTJeRY,8.08E-07
yEDhe4hm790,0.037102446
LmpPuuQAWs0,0.102424413
_3dPOeqgNqA,0.031340946
Atx33YcgX24,0.035579428
3si_svAw9rw,0.001469046
uLU8ZYgb76Y,0.120926037
Y_XVxBBM5-M,0.003703644
rvosZlbRmvw,0.023679217
VdMfRvpYqYU,0.028226415
YFvVAFaOzHo,0.005071736
pvwAy8mWMpc,0.028349912
JC-vw-yPjZc,0.0505367
v4dAvqNWStQ,0.000409555
ffldDFSrMaE,0.002139072
gxPphBbLsiE,0.537719667
JI6MPS4HVp0,0.097246557
VG6JZOYggAA,0.215717748
uXgKnK6jhzU,0.282764226
X2jA0dbZ0bc,0.019059766
OAzWx-32K7Q,0.000597778
Mh6VjlrK26M,0.003293275
viyv4t3SLUk,0.010380993
lG2w6LNLFM4,0.003099769
A-j1H4SlAoE,0.14708744
l1QrX_KHNxs,0.002104196
wacGOteSl28,0.017786797
2f6u7Q37tWs,0.282778352
IHGPTeS3Cz8,0.013384156
v24Ie-F7lbU,0.051179998
jOHyhHtlZVg,0.027667327
r2LRqGNVBUU,0.003762571
5PueoN3HpVM,0.229196906
H1LdoZ849l0,0.040344369
RSJVbm0Um8c,0.100995243
P2VMLlXBZ80,0.001565028
NHfHc5h9Zp0,0.022489473
noWW3ET-qsw,0.018487971
1w9wgMQ6frY,0.004983556
mOuec6hSqC8,0.003633243
fX8u-4AbsVE,0.001461899
_ASZLOpEd1w,0.035539459
4e0ygGcHKgQ,0.712244928
OZ1YK2TJFiw,0.150446683
wHxk3mHMdnc,0.000249981
NT2ROINMfSI,0.020979818
iKLeEo5dnks,0.000654631
WjAPw5PSlNg,0.058910176
GEmszxw3qlQ,0.046725702
NgndAXSxF0w,0.417625487
AznWlCGhKXw,0.290077388
4YUy-VK-2OY,0.539023638
523Bvet5eUs,0.937075913
NpuHnLfwAOU,0.002411823
T3ZsN33CgG0,0.156487301
JCrs18f90mA,0.564345837
g9mUAG-nvnk,0.195982441
a2bMheeHf6o,0.005398199
z-kf2gS-3E0,0.032807712
w1tjEghhuB4,0.059818372
POmRrC7xkv0,0.104152799
PQVtyynIi2Q,0.658786833
R4YfPplYfKE,0.002766372
KbrWCKm-Yi8,0.064499728
c6K7iux6egg,0.048414368
vxaHsVt-KQo,0.152694836
pSk_FRSYYfI,0.056477252
AsEUkNYK8Ow,0.228725478
bPcoxBaBVJ0,0.152070701
_O7W8WGwxa4,0.002740146
Dr0_uL_PK8k,0.06387531
dwp75EkKVZs,0.008076426
sGNOBHIQoKc,0.013816393
lnCnEJkj-Y0,0.014987953
a5gwMWPZnQg,0.011309062
sz9O-mZd2Bw,0.056684595
KA6c2ZIR7c0,0.796387613
xcfiEwYlmR4,0.020323332
17n5PpbKsUU,0.015223666
H3u6XOIuTYo,0.000978591
hzegh-yNq-Q,0.000173193
VcM7VXhSfTw,0.054569792
uF2X6roWico,0.244840205
cSSZhNGrTeE,0.02561258
d4__kg1gW_k,0.020869011
TofgvqTvVqY,0.387456834
59XlbpBnlMs,0.003926026
Wt7zOhHpg5c,0.027341085
_jri2FaZkbI,0.07269641
WtED6aUB0Fk,0.001294341
zDoiJweWx-Y,0.010267061
2OF-6KDWL_A,0.0721898
rklSYja22lM,0.026409538
sVeF1SmhLds,0.020574233
fPoNDfr2MEk,0.017553687
eURIPBhVAN0,0.101605199
duHSFvdZ-RM,0.043796517
RgqhfSWtGNw,0.00758955
YZY8diGx5Yg,0.613957405
NVgEbpIobqc,0.002689337
Srdqu2Fc7Mk,0.496021867
cVASaPn8cIk,0.000929932
Z_YRSems9xQ,0.022902673
oYTj-TSUlFQ,0.289179534
pliC_lg0J5c,0.074830137
vmeQ1dttWIo,0.022235891
CSHyQ3p0Qmk,0.177804366
UFHtEt1_qEQ,0.017668465
bt__M_dSVdE,0.001229154
2_Gs2MKL2uA,0.091788821
Tvfa9bCm_4s,0.010402883
YXBtmdZr-Nc,0.051663708
IjZ7qRyZmXQ,0.015301986
Jxm_kASDugk,0.009945462
oe3OM1JwuDw,0.102735586
suFMVlG9tyc,0.050247237
606ArWiN5iQ,0.00388681
TL8NV3dFaAA,0.008640775
7MD8Uq3PZNY,0.02703134
SOIDml_ilHY,0.005731795
QHwH9oZ0n9g,0.009460237
qQhFu1cFYg8,0.009297245
hq7Oeaz8L0s,0.27153635
LmioA6EoU-4,0.013131648
72tfVCxlmZI,0.009640011
MZV12Fyf2Is,0.049316972
A1236_P5LmQ,0.016552137
NhJtG_nl8cs,0.062841475
lW1B-E7QKFY,0.162159532
ZN_CcKRx6wE,0.037232213
xO6Df7QZ7l0,8.72E-05
8UNGEX2bHYc,0.009182667
b3UERD5MtF8,0.002295436
6Vj3fMvjwjw,0.952367783
dItQDbXGbKc,0.061063968
Rcoet7a2s7o,0.041073766
6RMFMplyAXs,0.001374387
ByKzdYTBCag,0.066881716
NyboibhU4Dg,0.133740187
RcWNk7qU9E0,0.201209769
pwrRcUfuHas,0.000474306
t-D2QY9yaXA,0.032811556
C7bm_6lpX90,0.030441562
Ny3bJM4rE64,0.000406574
XLwgZVZxTTE,0.005041364
URfiGukiRZk,0.002121874
aPM-9L_Rors,0.004345863
1t64NIPPAbo,0.017067015
TEAX0uueylE,0.002502568
UiqcS4nG9qA,0.031412795
fneP6kAFqqo,0.013462992
R-3UvsNbuyg,0.023476513
1QB7mTHR_d0,0.259644836
u18Seivn1Sc,0.001117966
_SeJNFRGM3A,0.020212993
5sOmr927qh0,0.053146452
vq4Hj2T_1zQ,0.097319581
A4JdQvL7bl8,0.10142877
SKZtpLbq4gg,0.139680341
uPAdCwZs3Pk,0.008279022
M36KfbjgiUo,0.530601621
8kz0a3Owm5I,0.423297584
uC8y2J0GUdU,0.469851494
AiwjyOVWjKI,0.032900952
xAarTs4CR_g,0.937092483
m4jFotwMHEY,0.012482392
YnA_AKoHnuI,0.059399679
Zh3rPx1zFnk,0.040774748
6GuPOKzUHck,0.264965564
8O7sFNWzLD8,0.003482842
bmqGX2skxEU,0.520308852
3XManJ-XlUY,0.00769957
cenWfVbtfXQ,0.068568185
MnqxOh6vNUA,0.059932686
mTMz3FwXbZo,0.050106678
SYwiATE72hg,0.003952072
jwvnWbelT9E,0.670645535
Lv4jJErEjgA,0.002330473
Bjv8so9v5dU,0.053342231
1UwCYawBOyU,0.009348565
E0eA1HZDIe4,0.010857012
ZepnWdncqFk,0.000519153
_OUO7diWPSw,0.010037968
CNjYcUIOcPw,0.018776162
hrWu2V6N9eM,0.013698409
GGnSODYoeog,0.194970459
995KgljGJnw,0.57586813
M85fbYWkHQs,0.002486706
kPDIdb_IAh8,0.239007175
7QXguXYNX78,0.000591483
vt2uLBbB5Zs,0.005602917
f9OIwecSRTU,0.031611759
w74Mi8PcM0E,0.009239535
iChHgN0JJP0,0.814913213
X3RIPj3b6G0,0.006915086
ckemLTF5X_A,0.032643471
FkmpOcLIhYw,0.002536173
VuwenmKnTN4,0.217434585
jPRo28n4icY,0.054880105
xQeYo46kr9U,0.027493682
1YKSAh7mvcM,0.011439361
MTcQuav_xHY,0.117986552
c4l_j11TuOA,0.051107518
s0zAJ8Z_QTo,0.253273338
x3zN7yRzIq4,0.70569402
ZBmN12Qkc5o,0.007711846
vS04VVvngjM,0.085263357
ALC5Rey6kM0,0.076881006
0OvUbYySDTI,3.20E-05
sALehDAB6yA,0.52929467
YrN6Pe34vwg,0.001685323
56U_OCoF2v4,0.040374875
eFtgttI78s0,0.004647326
kcvI7kDbiFI,0.000716199
MYogmrvVHhU,0.000840722
YALbcxKpOHo,0.000136407
ehHBQMNnzoY,0.029035171
A8zjR7ORCzE,0.093484506
AX5TF2ZH85M,1.25E-05
2fRqdJzaL50,0.00658701
UB2oJ4CIuOE,0.020310121
ZtS4Npt5Mkc,0.016586963
z5nNq3PrNGU,0.005282096
Ptlkm9fNzGA,0.294397622
Js2Obskqi8w,0.0563756
4q30IKy1l5o,0.634550631
wAr1Yg-9doE,0.000195903
vYpaIjha8iQ,0.259429336
hJXPNPt-VXQ,0.000929717
ZSl69XSt7xk,0.024758765
dMh7-fe4MJc,0.023285223
DOru4W2n17Y,0.001627994
WdDBtsly6A8,0.001009333
5YY_xnYn65Y,0.005504276
yihPWCSy7fQ,0.072202645
Lf2iw2izwa0,0.001135713
6O0WyT8PSq0,0.000217052
WuH5w4e3MiE,0.001568774
cBsU-_wNYUM,0.043281905
JPpM9kgG2hM,0.101812012
HkLFIdSIcHY,0.248934373
hFTQp4VtYko,0.000106584
i6XBWGQHR44,0.495805651
kg_7TpomcIE,0.109340712
G1-7hlsqsDg,0.002748874
SEQT-VBYTL4,0.019134389
yLsZQdc-pbo,0.00018213
j2oN1NLWpD8,0.21043843
dPbtiAeFez4,0.026926242
JoqtsS4SLPo,0.175960258
IRWQlL0JuH0,0.007603469
4kcqEvjeoOA,0.010052796
6uYLDwe1T_A,0.026188968
UYGivRPYZJ4,0.007293958
nXZeHQH6Rlk,0.000226329
5-PaOno0H84,0.28347075
AJa9m1foPVY,0.026967527
40xunoUl0xU,0.009052201
SAMPKy5Q09U,0.942286968
nB9x0VJQpjg,0.030286809
8h9nVlw2uJM,0.036251165
L3YCDZ_Ydlc,0.01349434
uoWoaF8na1E,0.055645019
WnEziEZzFz0,0.011314512
8-PDo2KeD5U,0.016932406
lC8G7BELkVI,0.012294166
QQ0Z8CRYtDQ,0.224468559
qy6ybYvlM8M,0.001087769
w_jmAn82Nu0,0.003635682
jxj3UAqShgg,0.037510347
iY0a7jUnBdQ,0.034020148
dtqEiWh7Bg4,0.104360357
4CN9H5EYHgw,0.062276967
UYrQSy4I9NM,0.005138182
GBBlHLtTc-w,0.025285779
V9-uLMqoTgE,0.45501706
Leoj6CMQ61s,0.041428365
hKKqoLRQjfQ,0.031450469
H3V4DaImFvk,0.003297889
Q0MIIpP0MB0,0.054905757
ln8iWHBsbkI,0.000300263
fRqnGof_aUU,0.110128805
P4homha_Ksc,0.036599681
3JFmshtoiOM,0.00072447
obiWRpRdz2s,0.493962795
j4KYKGS9Rd4,0.064715654
Z04Xr7NMRBU,0.013597715
JmxnPjDNUfA,0.009560917
Y38c6OuWXlQ,0.019496925
8Ui_Vsr1S2o,0.005732888
BXXwGnxnFwg,0.023117717
d1nzM8poJaM,0.008145929
1usDFWetzoc,0.024927245
dgg6N8HfxuE,0.46789676
aPPjxBVIo30,0.033199206
rvh7saFcHsg,0.51047492
n4LMvXyxKdo,0.116903111
GPaloFjO2IU,0.043745704
5M44nFRCL7s,0.031105049
u7b1pSw7ve8,0.030080048
AUjJnXU94UI,0.295887649
JMQ9ISLvtfA,0.148056448
F4HFXsCZSYY,0.287866801
jVP3S7k9IxU,0.029658362
G0YUo7fGa0I,0.150453314
4K9NHsmbF6k,0.074683897
ho9lf__9Yr8,0.186800584
fI_8x-sT54M,0.064760782
KaA-qVqp0mc,0.00847574
0qa0HHDBOq8,8.55E-05
jBDo8RBIN18,0.517843008
eTKx5RXjkFw,0.006402411
iT058YyN07Q,0.00548165
ZvDcIwgeOuw,0.007147505
M2W7xLUyKaU,0.401935905
kRmwvmLNTQo,0.006053318
ayaFR29V1tI,3.57E-05
irU8MIfAxkE,0.617216706
ADr0D1s7NlA,0.025015691
_iJ8sHRnLZI,0.002419996
gsdRYwzAtZc,0.008578182
6pSNSvUeokk,0.011759398
z7Ka3eyPGlM,0.007852166
pAOkqj0RuIY,0.003045348
MoCuQ92N8xw,0.017613487
YI7QMzmTbdc,0.003949742
xg2nNWtAHBo,0.007967692
MEU6QP_Nw8w,0.040392622
-Fl-5BwPYtw,0.009266315
XyyAv8OHUWc,0.044983562
Ohm9Qxqn9zw,0.032864925
eHoITUo6qyA,0.000181507
jSZGNhprPvU,0.000678599
zuzQpTJmETU,0.055444025
fa3BqOk56UE,0.006593157
JQY4mTnJneE,0.150298774
F7maEkMhXPw,0.026167635
U20XxJKTJGM,0.058028318
mN4IcuOkwdM,0.000600137
6PPVIDW_QwQ,0.028045151
E-sMiVNraQc,0.109054126
VfkvKsQROck,0.000545803
F7r3bVGVmuE,0.223253682
lMIv2N8RH-Q,0.057910625
aKpLUZdC12E,0.566419721
eGDQen-H1jc,0.00237177
d7UJMgdRp_o,0.436281502
IL6xmAMnS78,0.15444231
tvwxWRbnLhE,0.019718667
0BaO8mWqn0E,0.001642039
Wm0S2mQFjvM,0.024923932
Y4Iy9PhDU0Q,0.013936924
jiGi1BjFWQ4,0.002975188
uuO3pIXLnuM,0.123032928
jqfu5Vvxk4o,0.007587553
jZgBl65wJQs,0.058111209
FNAPseKf41o,0.008830169
WIA-65RSMmM,0.03347921
6tQpFHqbu5c,0.064306259
v2hT3ehINmo,0.003155246
2w30fGleLVU,0.337590367
B0Oe__1uRPg,0.040428028
39h07TxwW4c,0.003946483
o4_ROI6FL7w,0.001412146
hUO4MGIVAyc,0.003667948
8lnivXgb8zM,0.146446377
eNEgKoW8pVw,0.072233126
cbsvQotnmIU,0.006620158
6amFcWR6jac,0.057478864
7ybXOg3T2f8,0.09912426
a6ozYpX827w,0.010238503
bjDlqGy9He0,0.257416368
FrTi2GnHCKk,0.006756083
Xu80GuHteHQ,0.032274384
i4Ejw7Sozk8,0.148985744
J73IO_k2Twk,0.056890808
tOHOPrSxSOM,0.323250234
INct6G8uQj0,0.002451081
a2X6zT2Qkjw,0.154894292
BY3ZXzbQ67Q,0.026422907
ZtgF1J-7eL0,0.000361832
98fuW6W7cxU,0.005276336
z8WFYi16uMA,0.016807981
85t5Im1Gaxk,0.052551396
pYja1rjYn1A,0.007147268
aWDTKAkwurk,0.05153919
toenv-3JCCI,0.062271893
VxQGzh_94Y4,0.172656521
NvcaRBlyBF8,0.341930598
UXMIFs7OUy4,0.038894419
OS7TJVH99w4,0.041684795
Se2RRZayWyQ,0.005496477
YLgs3ss-nf8,0.00170062
Fu7DXheEzrc,0.013553361
0a5AJiH0wfs,0.001442567
lCRjnlf3oqw,4.12E-05
hKNKEV8YeKE,0.075026326
agQKi9nodZI,0.044286642
JLNcTfiHkno,0.008242971
E3oK86sx1RY,0.002656142
oD3wXyAfyD8,0.225134999
kKLb8ToIi-Q,0.028542459
3zL4DYmSRsg,0.022723388
NFkxVv8iKcI,1.48E-05
xF8jsrdgGD0,0.008722064
IQeTesPfpPM,0.062421363
elJpHDfdzkk,0.004894
cbaRrGGzZkg,0.003046579
gzlSOCy1X4Y,0.01463793
usfStol8bLY,0.006635107
3prJTFVhGmQ,0.00152065
sDaIUsisdSc,0.876534998
Y1z-qsh3ou8,0.001355112
LnZnZa9rtg0,0.015520287
PJ7lSVllZ70,0.259089768
f-Xiq00YDOI,0.040561184
2UY4MZFgTXg,0.02306948
VX3gn13FTGg,0.003941951
ZKj3iQLLELs,0.070253253
FLQXavE6sSY,0.042194378
Ggk3DSQoL08,0.003499447
fK9ZMztC_mE,0.002744994
1KsqQRWxoe0,0.2846376
iIo2z55k5-8,0.404639959
auH5HVDyIiY,0.002483663
PNWbvAf2AdQ,0.34787935
jlOtrj8ZXQs,0.014131427
LZGGidMnhYo,0.660083711
bjANN9B5Oak,0.039099764
aRpjECH2H_U,0.001069101
Fc_QB8kUOII,0.000925554
lJiWGYbiwkU,0.004020339
z8jMGZHVjQM,0.001989032
S3BOfD9AwOU,0.43260169
sUpRooDdXlA,0.026148969
RhtdISg3Sb0,0.016444298
_ys5-jA4q34,0.000730547
Nmvz_29eS6c,0.411518723
XFfvoGMtR14,0.01820669
ozIqnYNxurg,0.039682079
SsrAVtw-UaI,0.028837301
cSwJ-ILYc0E,0.049039934
xbMOFLgEIWc,3.29E-05
QBAwe9biGMM,0.230939403
4EXYAFBpXE0,0.000605142
eZX25XBIqaY,0.352637827
YghAbDbLwWE,0.00107194
Wx5PUXsFxko,0.017972536
2D619qVEGb4,0.000306527
dvbyBCzpFwM,0.024919519
KyirYobrwlI,0.000235584
FUykCYM1odY,0.119343363
9c7tjbzMpT8,0.057074815
U8_BHfa7-Fo,0.002242998
d5GEonyC5lU,0.032190286
Jr0Ydf6bP50,0.228329957
3VIVfwU60Fc,0.007855317
kZJ2GCfy3m8,0.005930102
mWIVHS7pO9Y,0.002124391
eZhFCoeQfWo,0.097984634
9SS6U5vXMqg,0.005982618
QXOXIBnGs1Q,0.00809805
bZynh709qu0,0.002101134
EHHOSH9lGZ4,0.527119696
7zLgGlOHWuY,0.010385716
Y3rvNs4tIc8,0.254321754
ppj7nYnhtog,0.001751859
ywValK5Sjbo,0.743951499
z1uoqPK7Im8,0.002669937
XnclMSv1JLk,0.005118982
JKasx79UC-g,0.000580269
XnDodYdiBYQ,0.021388641
Nme6DGRmy5M,0.001279317
J-Mf3Bb3ykk,0.673961222
E1i_rfKSCok,2.48E-05
2qs1XUOvq9E,0.002530827
1_8NDCFUyxM,0.011883238
t23w7eiFQjU,0.000217006
21O9faiGl80,0.311994046
e-uuiej77QY,0.026791815
NBmQJuNzASg,0.004119893
9bpJq3EQgwU,0.075895362
i7QRt0S-7PY,0.025846455
lbbf5bCnQD4,0.011729445
aaotOZaHPLo,0.170087337
8CXUCBSXXYE,0.131806985
0RLQJyXh0P0,0.004831028
hWxeOBviOuM,0.485467672
XDYJwUm3KVU,0.001579547
3-m37S7YC_o,0.051840287
We23Y-U2OUs,0.024154693
Awcnv8Xgsf4,0.39304477
ZOBwBZReSH4,0.001194829
TSICjjI41Ig,0.003240504
J6wTA0KrA3w,0.204549283
N5YicNG78lI,0.284739465
frA8eqWaWp0,0.007099312
IXwbC3CmWU0,0.063241534
js79Vb5KT60,0.083797716
SPq7EvORcpg,0.014807527
PqjkZkKUBo0,0.160955518
z67fKWidUwA,0.00117445
oWnfPqt8KPI,0.845283031
YVHpq3_xhzI,0.006824242
mvKwglX9oZw,0.00179957
t3oJaqRVokI,0.013118832
rV2QE5Pet-I,0.003952245
RHQNnmJH09o,0.064326741
c3mNFkhe4d0,0.009042718
HjgEIMB2iBE,0.000992136
XAq6PByz4Sg,0.000812634
jKYfcUpAl50,0.085634209
l0nNrco94C4,0.010462686
z6nDE295av0,0.00549099
8gRQLTxSYQ0,0.002383916
g8BEyZ_jjjw,0.102323942
Ohk25BT3KYs,0.44356057
5IN3cTzoJsY,0.125167668
DW0tuGSLpEM,0.393978
V9rj6zJWnS0,0.389402747
WjDfaO_qWfk,0.023310015
g9L5JrgR9Jo,0.501338661
dlrhBlCaDBQ,0.001883358
ELA-9hL6sVU,0.030209921
Af-Ojej_PkY,0.011884118
0c6F0TYpGgc,0.780904174
UCxNn9w_07A,0.090487324
XRWrO4dvJAk,0.784811616
XCWPsLAchD0,0.032970287
5TdcbAitcxw,0.07415843
Ax9Lv66Cdpc,0.708580136
O7TKs3GQHnQ,0.033245176
BE_Lt1oal9s,0.000397845
12Y5Y4nSmKE,0.308684826
nwi_JkLOAyw,0.335185647
_Go1HmRMzAY,0.054383475
wNuwbfARbI8,0.001414667
9GmxaQvVxH4,0.108009472
jQpMhWjWzO0,0.03831714
8RpQIPAOKpc,0.013727786
1pXXJTwUL9g,0.0102606
t5wSaE-z3tc,0.417107433
mgFGPY_7zIw,0.251755536
Q47kh5KzGNQ,0.206120968
l3re1b8-rTk,0.007022238
bsuxrSxPQb8,0.011790102
5oRr3wWE-kI,0.071527459
pWzE5VU7hQg,0.012057704
JEF8vOHVcyA,0.316029668
kIUIRrh7zV8,0.013611755
ZzcSYoJd1tU,0.095871747
VlQ4FED_yWQ,0.019921428
Pea9wxD2RU8,0.438419729
C73j6jOSLY8,0.00459205
2-y6i9dlQ4U,0.497409791
pKFc7_euqtI,0.025268061
_nqsRFyRfTQ,0.254130453
nXbi7opVS3c,0.035325695
SmMG0yd8Oh0,0.229369402
NwlIz3sSHCE,0.000335333
ykNmsut_FY0,0.013237376
HgEpGTA1C7Y,0.143995255
hm3nVMePOfw,0.051209129
jKpI5YKOJkc,0.038552847
b81GTzbYFd8,0.016354742
1FPrnCZk6KI,0.076986857
4yNXvbySZEQ,0.236278132
TxaOcNtEfTI,0.494172424
g3TA42JTztA,0.084391594
stigJYUqpqc,0.330700517
vOShHvpIc2o,0.418257952
UYqAC98O25Q,0.157175034
bwkChl8uh88,0.026715914
qAh9aNtva9E,0.212231696
mTTuW_rN0RQ,0.044946603
6IxVI43EEHQ,1.38E-05
7XWsfqxnrqU,0.039609134
N-AJ8j827kY,0.001419274
x66mwrh_3lI,0.017671138
MRw19s70ffw,0.102078609
ja9fOz__Zvc,0.261986494
BYhZagiCm0U,0.232116401
UyEKtR0-AsY,0.00313846
o1MR_xxKa6s,0.00861006
Jrd75PyJ408,0.000392264
ptzj4H2-S34,0.024571704
nvbl8HtES2w,0.000875144
ycNAMdosHqU,0.112679496
L5vJ7NR64lg,0.016859293
wvRvTgvF3VM,0.089485094
60JSfIfE1H0,0.017982394
jGM66oA4rTo,0.013270991
LtjuhDsemnU,0.116419673
k1-_-FgRx6o,0.152211741
1sE8j5BlsHk,0.066395566
ySX3PyFTaLA,0.113613926
mc2E0uxv-Vk,0.000656357
9Kp6suOWoSg,0.043004055
xwg7Z5PAtHs,0.000313174
Z7w50gOrVw0,0.000322769
OoLpQgrZfGY,0.370268911
UK2Kux8SW3g,0.002812597
y8u8Fy3V2No,0.003350662
Thbcqoys1vM,0.030529125
xqx3jrFnbFQ,0.005273894
2avEEKJ6mrg,0.05663953
XGBvLtIR6uE,0.006376189
MqMyUgOk_Ok,0.03286982
Eb-mKOzkvsw,0.115492322
MykINEcoLA4,0.000993371
Nh6tp1o-_GU,0.384125501
66iCVmIjnd0,0.013936885
3Ie7siH0oTc,0.000155901
YQIjEPyQlBw,0.070623666
53mWqnZ2iN4,0.010936622
8EJtlrSO6hI,0.07150878
OXBQfoPvidY,0.090695716
xYvHPZNH3xo,0.017423544
7PzVjyLIYTs,0.045224406
6HawT2f3nvA,0.025496406
sBKy-C_2jlE,0.044611316
ePFiQTO793c,0.000359452
Dpk7zwniWqI,0.00129398
cu484TrfuyM,0.004444186
Og6FqJ6XIOM,0.003215447
AGWg2nI-YEs,0.000981785
NpIsYNS0LC0,0.001653988
8zodK10W5GY,0.006282396
dRtc25IC248,0.002583545
KHVb2esSJ7U,0.025915097
SZps_MDa4fw,0.576166272
DTU9-3o0H0k,0.026171945
LZcqpoASOYo,0.002732705
UbN2lOCB8_0,0.383223295
X1AoTS9AhuE,0.095397517
pZ_PJZZCrNg,0.006397102
ybRiLSxs-Ow,0.223037601
LfkrJNEefc4,0.923773885
JD75klFDiKY,0.025122175
tPVP-Ee-xZE,0.026172336
iqooLNj8UIY,0.000764958
pwKyLNFQlVg,0.00638763
OVkETL3zcng,0.000254993
Od4aoFUGtrE,0.00367119
hOplXxuIsxM,0.004847898
7Js1fzUcXVQ,0.03784946
y8Y5YiC4xYI,0.003756115
xKEW30zmw6A,0.003735575
L1p_Jh2RZIU,0.067761354
chxTZ-1DAN4,0.014654962
zh5diWdQ0FU,0.14451538
HjOqJEXwbGE,0.094314083
1n6BWt1am1s,0.054790396
zP_3JiW9klk,4.28E-05
FUFcb3JqBdU,0.037314434
Qug0JfFbTDE,0.001007748
E1MsTEce3WM,0.086275011
ayajQC5wQp8,0.170003101
twtnRAOLfeo,0.004719292
Vd-u-2n_jPc,0.00094609
c-JTtCobVAA,0.692519188
LEQojWCcQ1o,0.195759088
JFXbEqdiJvA,0.019268814
V1zNBZsqLOo,0.595472932
NhQ4FWjmgc8,0.004752371
tDBp2Bh-d6s,0.017241487
HBBAdnzxSs4,0.117765754
MVMRH-h6qu4,0.553723097
x18mab7uLNQ,0.000510218
K6hcVfM5it8,0.020666284
nVwj7mCzDqU,0.000880331
lYN_ej5Um9k,0.002454568
v9-LxfWfE9c,0.001478616
Mw3cYR44HsQ,0.001177097
kNiFOcrV9r4,0.010031966
EsK1AxUIurM,0.353901058
54Y_az0XTSE,0.00033519
j5lbfWFhg5I,0.295711696
86ZeXKPm0aE,0.268445939
q1boQo1B3Xw,0.000535837
UKiqS39tZDU,0.004665922
PBsIiDgeCjQ,0.030778138
Uhbgrvqd154,0.069200866
I_NXaqZwgkU,0.006463646
P0EX8DnEaz0,0.035432905
hkw4N6F57uI,0.165443212
7Y2z85bcjIc,0.012450264
gbKKHMvK5QM,0.004958628
p4ae4qFlEIk,0.001823298
diQfJz6TSQQ,0.235297039
5jYnpapgCrk,0.558441341
dP7Ah1ik_xM,0.025181076
AYEZ-RASofo,0.003385227
TZ0KD2Tb3Ys,0.003234515
ZA0RemxBJuo,0.567556083
37kZpRyRB0w,0.005608212
KyFN0PHUw34,0.033822451
kTYCTl7Uc0I,3.82E-05
OFANAxjVrow,0.023084695
sf2sA8yYi-0,1.44E-05
9I6ek7zp4aU,0.024417648
6kZpYIOlY8k,0.003211118
