,LikeCount,DislikeCount,ViewCount,CommentCount,ContainsText,nsfw_score,Title-Clickbait,subscriberCount,channelVideoCount,channelViewCount,isSponsored,hasDiscount,is_english,is_Abs,is_Chest,is_Back,is_Legs,is_Arms,PublishedYear,ChannelAge
1802,27,7,38988,5,0,0.0154562722892,0.009812054,3206508,138634,3492826750,0,0,1,0,0,0,0,0,2008,2006
1803,143,3,38985,207,0,0.0949812456965,0.44879669,10219,59,4174362,0,0,1,0,1,0,0,0,2008,2008
1804,48,0,38983,5,0,0.8473533988,0.978631735,311720,1086,70274232,0,0,0,0,0,0,0,0,2011,2009
1805,41,4,38868,17,0,0.240027189255,0.142433226,2355,46,325762,0,0,1,0,0,0,0,0,2009,2007
1806,66,69,38784,45,0,0.00887883454561,0.106046565,3935,50,4551828,0,0,1,0,0,0,0,1,2008,2008
1807,47,2,38773,7,0,0.0104744425043,0.753793538,0,89,1889485,0,0,1,0,0,0,0,0,2008,2007
1808,644,15,38670,69,1,0.591040074825,0.104109429,257155,747,33895466,0,0,0,0,0,0,0,0,2014,2014
1809,275,8,38619,56,1,0.435596644878,0.946051896,21677,48,1370721,0,0,1,0,0,0,0,0,2012,2011
1810,103,5,38606,11,0,0.114773914218,0.160212457,18621,197,6583989,0,0,1,0,0,0,1,0,2009,2009
1811,643,4,38572,125,0,0.0136112552136,0.261137456,76939,385,17995321,0,0,1,0,1,0,0,1,2015,2006
1812,196,3,38534,31,0,0.0072228750214,0.032106545,6388,48,1614806,0,0,1,0,0,0,0,1,2012,2011
1813,197,7,38504,135,0,0.320598244667,0.308204085,16016,254,9049007,0,0,1,1,0,0,0,0,2009,2006
1814,64,7,38406,8,0,0.0634482428432,0.065143518,575,135,346500,0,0,0,0,0,1,0,0,2010,2009
1815,57,7,38403,65,0,0.794111132622,0.20648022,30232,389,2733163,0,0,1,0,0,0,0,0,2008,2006
1816,90,3,38297,2,0,0.257050663233,0.584874392,922,703,801329,0,0,1,0,0,0,0,0,2010,2006
1817,340,1,38277,29,0,0.858806073666,0.198370203,11543,156,2723996,0,0,0,0,0,0,0,0,2012,2010
1818,97,14,38271,20,0,0.046989440918,0.367695928,298,71,166532,0,0,1,1,0,0,0,0,2014,2011
1819,518,12,38265,52,0,0.00190457329154,0.0157298,304348,255,72986541,0,0,1,0,0,0,1,0,2015,2011
1820,19,8,38189,5,0,0.584720730782,0.290257931,11,2,52631,0,0,1,1,0,0,0,0,2008,2008
1821,1292,9,38162,148,0,0.543022036552,0.309619635,275981,539,27946462,0,1,1,1,1,0,0,1,2014,2011
1822,145,13,38113,9,0,0.505901634693,0.149794206,73,10,47415,0,0,1,0,0,0,1,1,2015,2014
1823,360,309,38087,273,0,0.0376618988812,0.329004228,229252,1075,62668253,0,0,1,0,1,1,0,1,2013,2006
1824,1106,674,38071,19,0,0.000427133752964,0.962820709,13747,84,8442622,0,0,1,0,0,0,0,0,2006,2006
1825,2424,24,38039,197,0,0.0221763774753,0.968482971,668820,1112,129408380,0,0,0,1,1,0,0,0,2013,2009
1826,1109,19,37910,55,0,0.668021500111,0.139858827,199341,1090,49334312,0,0,0,1,0,0,1,0,2014,2012
1827,117,4,37906,26,0,0.00772502273321,0.411296427,1253,25,1448284,0,0,0,0,0,0,0,0,2009,2008
1828,102,2,37868,20,0,0.192844748497,0.364714652,102,17,98312,0,0,1,0,0,0,0,0,2007,2006
1829,72,5,37833,9,0,0.656440675259,0.072765842,67013,4488,37432771,0,0,1,0,0,1,0,0,2013,2011
1830,139,13,37827,12,1,0.0169490911067,0.691955209,946,93,583338,0,0,1,0,0,0,0,0,2012,2007
1831,200,26,37814,5,0,0.00637841876596,0.963951886,60042,671,10298891,0,0,0,0,0,0,0,0,2014,2006
1832,3599,30,37776,140,1,0.0136627582833,0.035006441,879106,388,79207103,0,0,0,0,0,1,0,0,2014,2013
1833,105,5,37752,7,0,0.00341828609817,0.012559567,695,15,758048,0,0,1,1,0,0,0,0,2011,2011
1834,105,5,37737,11,0,0.228035584092,0.429598778,12895,522,3448195,0,0,1,0,0,0,0,0,2014,2006
1835,123,9,37712,43,0,0.00222851266153,0.57173568,30,1,37741,0,0,1,0,0,0,0,1,2012,2012
1836,101,2,37646,14,0,0.0534398332238,0.146365032,17,5,64771,0,0,1,1,1,0,0,1,2011,2011
1837,369,27,37629,79,0,0.0699545294046,0.421943456,44654,157,8120499,0,0,0,0,0,0,0,0,2013,2012
1838,156,20,37588,40,0,0.0637519881129,0.048782717,183308,919,34951848,0,0,1,0,0,0,0,0,2013,2011
1839,1068,15,37470,53,0,0.429192632437,0.165330634,74425,370,10552428,0,0,1,1,0,0,0,0,2015,2006
1840,462,10,37469,40,0,0.0273099243641,0.612127602,8160,114,1893582,0,0,1,0,0,0,0,0,2013,2011
1841,53,0,37436,3,0,0.320247292519,0.064121552,1472,262,1677621,0,0,1,0,0,0,0,0,2011,2009
1842,128,18,37430,15,0,0.00459170527756,0.129856691,11662,232,9387058,0,0,0,0,0,0,0,0,2014,2007
1843,39,7,37414,20,0,0.300061762333,0.764137089,727,42,685351,0,0,1,1,1,0,1,1,2009,2008
1844,1188,16,37406,413,0,0.00286964327097,0.199570581,170417,866,26426816,0,0,1,0,1,0,1,0,2015,2012
1845,233,8,37404,12,0,0.21544277668,0.832888186,515831,747,113624489,0,0,0,0,0,0,1,0,2014,2012
1846,571,18,37402,51,0,0.0509442985058,0.828551769,183894,2909,43244419,0,0,0,0,0,0,0,0,2014,2009
1847,158,2,37360,5,0,0.313653916121,0.48328045,3195,106,4380371,0,0,0,0,0,0,0,0,2011,2011
1848,205,7,37323,13,0,0.00412461115047,0.416240573,17649,257,6214754,0,0,1,0,0,0,0,0,2015,2010
1849,21,2,37315,1,0,0.167021229863,0.409241438,69,48,75067,0,0,1,0,0,0,0,0,2009,2006
1850,331,3,37287,38,0,0.0052208583802,0.624685228,1882,12,533478,0,0,1,0,0,0,0,0,2011,2011
1851,37,10,37265,17,0,0.0500044152141,0.278333813,39,5,93508,0,0,1,0,0,1,0,0,2010,2010
1852,496,29,37249,82,0,0.922665774822,0.170079425,83640,668,15856125,0,0,1,1,0,0,0,0,2015,2006
1853,125,3,37219,5,0,0.0423931032419,0.503157973,32569,156,5436776,0,0,1,0,0,0,0,0,2012,2009
1854,401,11,37113,59,0,0.352813214064,0.052278135,211986,447,18436575,0,0,1,1,0,0,0,0,2014,2012
1855,644,84,37102,206,0,0.00262217153795,0.51530993,394432,2384,140848063,0,0,0,0,0,0,0,0,2013,2012
1856,165,21,37088,111,0,0.0052304463461,0.055636045,1847055,1889,391047831,0,0,1,0,0,0,0,0,2011,2010
1857,1257,11,37029,52,0,0.00588763179258,0.031168718,853382,399,88179344,0,0,1,1,0,0,1,1,2014,2013
1858,334,8,37020,50,0,0.151220113039,0.082796112,4718,118,293777,0,0,1,0,1,1,0,0,2013,2011
1859,1366,7,37017,57,0,0.0059372629039,0.716862977,879106,388,79207103,0,0,0,0,0,0,0,0,2013,2013
1860,301,5,36884,68,0,0.131141498685,0.134167194,394432,2384,140848063,0,0,0,0,0,0,0,1,2013,2012
1861,1526,41,36872,187,0,0.00961280148476,0.420446485,204135,770,37047191,0,0,0,0,0,0,0,0,2014,2010
1862,23,5,36834,2,0,0.29209792614,0.279509574,13220,1914,15912519,0,0,0,0,0,0,0,0,2011,2010
1863,242,25,36826,12,0,0.462066829205,0.01801271,17519,104,3205276,0,0,0,0,0,0,0,0,2015,2014
1864,24,50,36819,13,0,0.000737202644814,0.147087649,3703,593,8260645,0,0,1,0,0,0,0,0,2011,2006
1865,156,5,36796,4,0,0.0169759243727,0.022278044,0,525,10904683,0,0,1,0,0,0,0,0,2015,2012
1866,97,20,36776,3,0,0.383530825377,0.945349276,3730,136,632468,0,0,0,1,0,0,0,0,2012,2011
1867,171,6,36754,18,0,0.0567889437079,0.158503562,761,41,248113,0,0,1,0,0,0,0,0,2014,2013
1868,297,1,36724,30,0,0.533795714378,0.59177506,279292,633,52459687,0,0,1,0,0,0,0,0,2009,2008
1869,384,26,36684,126,0,0.725129008293,0.625367105,85008,513,22202018,0,0,0,0,0,0,0,0,2014,2007
1870,571,809,36528,115,0,0.0214639659971,0.55320251,394432,2384,140848063,0,0,0,0,0,0,0,0,2015,2012
1871,70,5,36527,59,0,0.0218520872295,0.706344485,51910,662,18575639,0,0,0,0,0,0,1,0,2009,2006
1872,237,108,36506,22,0,0.795617163181,0.043472409,365062,476,60563963,0,0,0,1,0,0,0,0,2013,2009
1873,33,2,36464,20,0,0.238334923983,0.81790942,37642,368,10172275,0,0,0,0,0,0,0,0,2012,2009
1874,830,10,36440,44,0,0.0260543208569,0.975194454,17831,15,209275,0,0,0,0,0,0,0,0,2014,2006
1875,655,275,36440,89,0,0.653879821301,0.303400099,394432,2384,140848063,0,0,0,0,0,0,0,0,2015,2012
1876,554,14,36437,34,0,0.643310010433,0.290396184,24976,58,6140842,0,0,1,1,1,1,1,1,2014,2007
1877,49,2,36431,11,0,0.29794767499,0.306313604,347,11,714902,0,0,1,0,0,0,1,1,2010,2010
1878,626,138,36341,178,0,0.569105267525,0.213129729,229252,1075,62668253,0,0,1,0,1,1,0,0,2013,2006
1879,503,42,36279,184,1,0.0138247646391,0.093432471,11531,28,1474636,0,0,1,0,0,0,0,0,2015,2014
1880,720,48,36254,173,0,0.170491099358,0.844096363,394432,2384,140848063,0,0,0,0,0,0,0,0,2013,2012
1881,658,54,36197,175,0,0.00498118018731,0.276430368,345851,4796,92661092,0,0,1,0,0,0,0,0,2014,2009
1882,486,14,36188,258,0,0.698531985283,0.517585754,573372,670,243566121,0,0,1,0,0,0,0,0,2013,2006
1883,205,9,36151,16,0,0.0498731806874,0.873197079,85145,207,14275197,0,0,0,0,0,1,1,0,2013,2012
1884,99,15,36138,39,0,0.1320271492,0.400902301,83640,668,15856125,0,0,1,0,0,0,0,1,2012,2006
1885,24,6,36103,16,0,0.0672584921122,0.048355311,52326,510,19811821,0,0,1,1,0,0,0,0,2008,2008
1886,594,6,36089,74,0,0.00668972637504,0.609600246,8098,546,1385106,0,0,1,0,0,1,0,0,2013,2006
1887,144,5,36046,73,0,0.161104056807,0.161104056807,6539,102,2359882,0,0,0,0,1,0,0,0,2009,2009
1888,198,16,36034,5,0,0.0441007092595,0.109603219,2168,141,251692,0,0,1,1,0,0,0,0,2011,2010
1889,197,2,36033,6,0,0.0184336137027,0.034132935,128894,765,40536213,0,0,1,0,0,0,0,0,2013,2008
1890,328,11,36022,45,0,0.78328615427,0.11528565,169094,360,39957348,0,1,1,0,0,0,0,1,2013,2008
1891,277,8,36007,11,0,0.744642019272,0.80536902,197575,759,22281477,0,0,1,0,0,0,0,1,2012,2010
1892,848,38,36003,52,0,0.0623850636184,0.948210537,343325,518,55675649,0,0,0,0,0,0,0,0,2014,2013
1893,1154,22,35988,236,0,0.1059204638,0.277658224,216515,267,31570812,0,0,1,1,1,0,0,0,2014,2012
1894,426,52,35965,96,0,0.0796059891582,0.129567131,229252,1075,62668253,0,0,1,0,0,0,0,1,2012,2006
1895,686,18,35951,45,0,0.113170303404,0.256800681,196485,415,29510645,0,1,0,0,0,0,0,0,2015,2011
1896,469,7,35894,13,0,0.0344863533974,0.438476235,166251,2317,30694849,0,0,1,0,0,0,1,0,2015,2008
1897,580,30,35841,59,0,0.0274777878076,0.782623827,0,1197,240675927,0,0,1,0,0,0,0,0,2014,2006
1898,39,9,35836,30,0,0.113700099289,0.760287046,590,66,339600,0,0,1,0,0,0,0,0,2010,2008
1899,115,11,35828,8,0,0.54217094183,0.190169558,2327,42,1354465,0,0,1,0,0,0,0,0,2013,2012
1900,41,0,35822,0,0,0.227119997144,0.484792382,582,23,142731,0,0,1,1,0,0,0,0,2014,2012
1901,90,5,35810,30,0,0.0416958294809,0.385510921,2708,204,1812104,0,0,0,0,0,0,0,0,2009,2008
1902,644,23,35798,86,0,0.214589700103,0.353225797,9135,38,1497159,0,0,0,0,0,0,0,0,2014,2013
1903,28,1,35792,1,0,0.0810333490372,0.861952484,27,3,61649,0,0,0,0,0,0,0,0,2009,2009
1904,348,6,35781,39,0,0.57767111063,0.276536107,24976,58,6140842,0,0,1,1,1,0,1,1,2014,2007
1905,305,7,35746,40,0,0.000516165280715,0.339102745,14132,234,1479197,0,0,1,0,0,0,0,1,2014,2014
1906,367,5,35687,12,0,0.175306096673,0.179895639,24870,304,3782404,0,0,1,1,0,1,0,1,2013,2010
1907,776,14,35657,226,0,0.00105850945693,0.575214446,51493,237,5217686,0,1,1,0,1,1,1,0,2014,2008
1908,159,15,35643,4,1,0.364721506834,0.205547795,202821,1405,44583892,0,0,0,0,0,0,0,0,2014,2013
1909,41,2,35613,49,0,0.156045943499,0.178718284,123099,7014,94483023,0,0,1,0,0,0,0,0,2010,2006
1910,522,20,35608,47,1,0.000306848931359,0.008787167,257155,747,33895466,0,0,0,0,0,0,0,0,2014,2014
1911,1174,55,35582,140,0,0.0124765848741,0.557971239,143100,539,34440232,0,0,0,0,0,0,0,1,2015,2014
1912,51,3,35548,9,0,0.538272023201,0.904010594,410,80,950079,0,0,1,0,0,0,0,0,2007,2006
1913,157,50,35544,77,0,0.00934342201799,0.118527308,1253,58,910168,0,0,1,0,0,1,0,1,2014,2013
1914,1787,19,35531,92,0,0.0120463995263,0.364200622,105221,214,4405904,0,0,1,1,0,0,0,0,2014,2013
1915,97,6,35521,6,0,0.546040773392,0.456128091,18297,264,11826252,0,0,1,1,0,0,1,0,2011,2010
1916,43,7,35504,10,0,0.105610631406,0.140430674,67582,264,10898422,0,0,0,1,0,0,0,0,2012,2012
1917,39,4,35479,17,0,0.858605802059,0.105228581,97,4,47187,0,0,1,0,0,0,0,0,2009,2009
1918,23,4,35476,4,0,0.0248792283237,0.735047579,34,3,53472,0,0,0,0,0,0,0,0,2008,2008
1919,920,161,35452,184,0,0.0110853351653,0.38007462,199341,1090,49334312,0,0,0,0,0,0,0,0,2014,2012
1920,77,1,35450,4,0,0.0101830391213,0.241498664,11529,238,2436860,0,0,1,0,0,0,0,0,2010,2010
1921,96,5,35442,14,0,0.0112058408558,0.059487768,46037,438,14087046,0,0,1,0,0,0,0,0,2013,2007
1922,298,9,35426,32,0,0.0262042935938,0.064030975,4821,42,268060,0,0,0,0,0,0,0,0,2014,2013
1923,849,10,35335,148,0,0.172715678811,0.034896798,668820,1112,129408380,0,0,1,1,1,0,0,0,2012,2009
1924,151,5,35289,29,0,0.0142000140622,0.368109256,1125210,8715,499166796,0,0,1,0,0,0,0,0,2012,2008
1925,96,7,35238,10,0,0.455297142267,0.097230934,128,31,179729,0,0,1,0,0,0,0,0,2012,2007
1926,489,9,35225,124,0,0.027790620923,0.09150178,6353,56,374268,0,0,1,1,0,0,0,0,2015,2012
1927,243,5,35166,15,0,0.275682777166,0.466126889,2726545,1142,240590605,0,0,1,1,1,1,1,1,2012,2006
1928,726,40,35157,135,0,0.119770392776,0.476758838,345851,4796,92661092,0,0,1,0,0,0,0,0,2013,2009
1929,1179,17,35143,151,0,0.00294349249452,0.066647723,742839,1514,111363499,0,0,1,0,0,0,0,0,2013,2011
1930,266,5,35108,13,0,0.0608503110707,0.581876278,1760,9,206321,0,0,1,0,1,0,0,0,2013,2013
1931,174,6,35105,75,0,0.0591904334724,0.64305228,112402,689,13577849,0,1,1,1,0,0,0,0,2010,2009
1932,200,8,35075,30,0,0.0200757738203,0.091147453,14352,310,2011521,0,0,1,0,1,0,0,1,2014,2013
1933,1900,78,35052,307,0,0.0331499688327,0.020983716,742896,874,129614368,0,0,1,0,0,0,0,0,2012,2011
1934,80,6,35027,30,0,0.0884223356843,0.850984275,109,30,54445,0,0,1,0,0,0,0,0,2006,2006
1935,79,3,35021,2,0,0.283092200756,0.939378738,2899,181,1439203,0,0,0,0,0,0,0,1,2011,2009
1936,275,14,35016,7,0,0.0446803830564,0.954987466,2431,39,370260,0,0,0,0,0,0,0,0,2015,2014
1937,85,4,34994,24,0,0.646152734756,0.060906716,328,48,69846,0,0,0,0,0,0,0,0,2013,2007
1938,567,19,34939,71,0,0.0448199920356,0.085542075,867720,701,134273746,0,1,0,0,0,0,0,0,2014,2012
1939,637,11,34847,78,0,0.00823926087469,0.280623674,89638,284,12968717,0,0,1,0,0,0,0,0,2015,2011
1940,181,41,34811,36,0,0.00122140010353,0.015995368,111546,1555,17938379,0,0,1,1,0,0,0,0,2013,2009
1941,130,5,34807,5,0,0.76406788826,0.334602922,74065,176,19149810,0,0,0,0,0,0,0,0,2012,2011
1942,70,3,34788,49,0,0.609648346901,0.32798779,3620,628,5573665,0,0,1,0,0,0,0,0,2011,2009
1943,363,15,34770,95,0,0.0384886525571,0.419193774,242414,867,66588120,0,0,1,0,0,0,0,1,2013,2006
1944,643,24,34762,52,0,0.502869367599,0.685079038,394432,2384,140848063,0,0,0,0,0,0,0,0,2013,2012
1945,173,4,34745,11,0,0.0124296490103,0.679140091,53,15,51922,0,0,0,0,0,0,0,0,2011,2010
1946,18,0,34706,1,0,0.0782493054867,0.71237272,735,93,1529392,0,0,1,0,0,0,0,0,2013,2009
1947,212,1,34683,12,0,0.00121818645857,0.172079235,3704,139,805343,0,0,1,0,0,0,0,0,2013,2006
1948,129,9,34677,7,0,0.614885747433,0.160972551,77394,2742,30698250,0,0,1,0,0,0,0,0,2015,2013
1949,38,14,34592,1,0,0.948818862438,0.337532401,5562,1196,5985138,0,0,0,0,0,0,0,1,2013,2007
1950,320,10,34585,12,0,0.0206299703568,0.032564633,14572,127,577508,1,0,1,0,0,0,0,0,2014,2008
1951,214,7,34453,77,0,0.145444497466,0.028085979,60494,699,11445798,0,0,1,0,0,0,1,0,2014,2009
1952,135,2,34443,8,0,0.62628787756,0.915691853,33015,538,7535233,0,0,0,0,0,0,0,0,2014,2012
1953,65,0,34383,4,0,0.480263978243,0.074286737,44460,45,14775849,0,0,0,0,0,0,0,0,2010,2010
1954,16,4,34335,9,0,0.164010971785,0.226808339,47,83,166711,0,0,0,0,0,0,0,0,2008,2008
1955,345,2,34315,51,0,0.113790899515,0.060572326,152573,900,43959226,0,0,1,0,0,0,0,0,2014,2008
1956,95,12,34295,13,0,0.283591151237,0.542853951,500,10,58503,0,0,0,0,1,0,0,1,2013,2013
1957,38,1,34288,4,0,0.023280993104,0.146365032,820,21,844897,0,0,1,0,0,0,0,0,2006,2005
1958,112,6,34279,8,0,0.495252579451,0.972309709,4628,57,3132265,0,0,1,0,0,0,0,0,2013,2013
1959,45,3,34250,11,0,0.0171512570232,0.300475448,59,21,330380,0,0,1,0,0,0,0,0,2007,2006
1960,491,11,34170,76,0,0.434482187033,0.367408693,31338,11,4575282,0,0,1,0,0,0,0,1,2014,2014
1961,29,2,34110,4,0,0.0618868693709,0.262024313,7550,152,2962727,0,0,1,0,0,1,0,0,2011,2010
1962,223,16,34089,100,0,0.0407842434943,0.718721092,48299,679,9190707,0,0,1,0,1,1,0,1,2012,2008
1963,249,21,34085,93,0,0.10000167042,0.3590509,196208,418,42769906,0,0,0,0,0,0,0,0,2012,2011
1964,640,54,34071,107,0,0.425070375204,0.182865411,199341,1090,49334312,0,0,0,0,0,0,0,0,2013,2012
1965,164,0,34014,13,0,0.108129754663,0.154473856,17529,5,466135,0,0,1,0,0,0,0,1,2011,2007
1966,45,8,34004,3,0,0.181661322713,0.588768899,138,13,88322,0,0,0,0,0,0,0,0,2009,2009
1967,48,2,33918,5,0,0.013389240019,0.337533563,3876,21,1157071,0,0,0,0,0,0,0,1,2009,2009
1968,119,4,33887,45,0,0.0740192458034,0.048718676,9815,190,9873063,0,0,1,1,0,1,0,1,2009,2006
1969,905,48,33842,192,0,0.0530399866402,0.006466724,48673,528,11539159,0,0,1,0,0,0,0,1,2014,2011
1970,29,5,33805,28,0,0.487707644701,0.199371353,670,37,808773,0,0,0,0,0,0,0,0,2010,2008
1971,9,0,33800,2,0,0.0116150854155,0.502950907,6,14,37111,0,0,1,0,0,0,0,0,2010,2010
1972,881,17,33790,76,0,0.0139471497387,0.262839884,49829,255,6918804,0,0,0,0,0,0,0,0,2014,2008
1973,160,21,33779,14,0,0.00597396725789,0.219666123,1125210,8715,499166796,0,0,1,0,0,0,1,0,2014,2008
1974,86,8,33751,2,0,0.0296152625233,0.014580886,5904499,22084,3041460568,0,0,1,0,0,0,1,0,2013,2007
1975,565,78,33751,149,0,0.319335818291,0.154122442,229252,1075,62668253,0,0,1,0,1,0,0,0,2013,2006
1976,432,10,33716,66,0,0.100115157664,0.866108298,9314,15,666330,0,0,0,0,0,0,0,0,2014,2011
1977,125,6,33684,28,0,0.0193330366164,0.144865453,183308,919,34951848,0,0,1,0,0,0,0,0,2012,2011
1978,710,7,33681,60,0,0.0486950352788,0.600521982,61741,129,1787227,0,1,1,1,0,0,1,0,2013,2013
1979,71,2,33674,17,0,0.335168927908,0.070223466,3611,890,3893059,0,0,1,0,0,0,0,0,2008,2006
1980,124,6,33592,5,0,0.154469966888,0.257864296,5152,98,810973,0,0,0,0,0,0,1,1,2012,2012
1981,278,39,33526,64,0,0.17886313796,0.409212738,10174,728,5158471,0,0,0,0,0,0,0,0,2015,2006
1982,59,1,33517,4,0,0.175918191671,0.186473444,812,52,865921,0,0,0,0,0,0,0,0,2009,2007
1983,837,7,33515,6,0,0.429561376572,0.404539704,33079,67,11540233,0,0,1,0,1,0,0,0,2015,2013
1984,27,5,33498,63,0,0.275070905685,0.068473756,646,17,460591,0,0,1,0,0,0,0,0,2009,2009
1985,39,175,33478,77,0,0.105138190091,0.382268548,1125210,8715,499166796,0,0,1,0,1,0,0,0,2011,2008
1986,1342,12,33476,114,0,0.00410395953804,0.31462273,245076,317,31549977,0,1,1,1,0,0,0,0,2012,2010
1987,158,11,33449,47,0,0.163158193231,0.040810663,6410,56,992832,0,0,0,0,0,0,0,0,2013,2011
1988,272,2,33343,27,0,0.00239738216624,0.798572898,16166,150,7784852,0,0,0,0,0,0,1,0,2012,2006
1989,74,0,33272,59,0,0.0138923795894,0.940999627,423,46,537882,0,0,0,0,0,0,0,0,2008,2007
1990,101,8,33250,13,0,0.126696392894,0.553040385,16599,79,4772317,0,0,1,1,0,1,1,0,2012,2011
1991,764,232,33181,365,0,0.114489577711,0.278901011,568773,1296,123054963,0,0,1,0,0,1,1,0,2013,2010
1992,661,112,33162,87,0,0.180694013834,0.205910981,394432,2384,140848063,0,0,0,0,0,0,0,0,2014,2012
1993,1167,106,33155,122,0,0.0581594370306,0.698893726,199341,1090,49334312,0,0,0,0,0,0,0,0,2014,2012
1994,191,6,33154,29,0,0.0175348501652,0.833646119,67582,264,10898422,0,0,0,0,0,0,0,0,2014,2012
1995,124,8,33153,4,0,0.46642562747,0.63664341,40834,545,14451266,0,0,1,0,0,0,0,0,2012,2006
1996,296,9,33151,99,0,0.656898617744,0.935549796,705178,862,102413060,0,0,1,0,0,0,0,0,2012,2012
1997,918,13,33144,86,0,0.0218873079866,0.037927695,12634,72,667918,0,0,1,0,0,1,0,0,2015,2015
1998,178,2,33144,30,0,0.146908521652,0.159490973,6388,48,1614806,0,0,1,0,0,1,0,0,2013,2011
1999,865,14,33094,291,0,0.401132702827,0.356094658,104026,1009,12754116,0,0,1,0,0,1,0,0,2013,2009
2000,24,160,33084,23,0,0.0414019748569,0.115184136,12471,869,29832497,0,0,0,0,0,0,0,0,2011,2009
2001,200,1,33056,31,1,0.00047421263298,0.184557468,260826,614,61814059,0,0,1,0,0,0,0,0,2015,2013
2002,101,2,33029,4,0,0.0014989367919,0.065422222,20933,101,7315723,0,0,1,0,0,0,0,0,2014,2014
2003,180,4,33006,19,0,0.00847317650914,0.743293941,67582,264,10898422,0,0,0,0,0,0,0,0,2013,2012
2004,1337,9,32985,80,0,0.475709527731,0.403466046,275981,539,27946462,0,1,1,1,1,0,1,1,2014,2011
2005,16,1,32981,16,0,0.0583553127944,0.915830374,314,108,352554,0,0,0,0,0,0,0,0,2009,2009
2006,112,8,32964,5,0,0.00229054666124,0.03413083,106731,230,14800328,0,0,0,0,0,0,0,0,2012,2012
2007,264,2,32905,33,0,0.00398307386786,0.696244359,61420,868,17857584,0,0,1,0,0,0,0,1,2015,2014
2008,554,14,32904,77,1,0.202036172152,0.878919184,23121,289,4924333,0,0,0,0,0,0,0,1,2012,2011
2009,280,5,32889,88,0,0.00621557608247,0.260306478,1847055,1889,391047831,0,0,1,0,0,0,0,0,2011,2010
2010,590,14,32876,16,0,0.00670501589775,0.213850006,0,347,3988572,0,0,0,0,0,0,0,0,2014,2010
2011,112,3,32871,14,0,0.174679592252,0.457357496,3791,133,12820722,0,0,0,0,0,0,0,0,2014,2006
2012,120,123,32749,95,0,0.983917951584,0.081570797,4660,612,2998597,0,0,0,0,1,0,1,0,2012,2007
2013,197,22,32690,14,0,0.469908177853,0.074179187,343338,865,64292856,0,0,1,0,0,1,1,0,2011,2008
2014,54,6,32651,0,0,0.15684081614,0.464483321,81,11,55203,0,0,0,1,0,0,0,0,2013,2013
2015,53,0,32640,2,0,0.0656577944756,0.977447271,905,31,492676,0,0,0,0,0,0,0,0,2009,2007
2016,137,12,32640,42,0,0.0207079108804,0.390296876,20154,306,4591878,0,0,1,1,0,1,0,1,2011,2009
2017,887,19,32616,67,0,0.00163961539511,0.055892169,245076,317,31549977,0,1,1,0,1,1,1,1,2011,2010
2018,128,9,32613,3,0,0.640761256218,0.046212874,72548,410,27248261,0,0,1,0,0,0,0,0,2015,2015
2019,66,38,32608,40,0,0.00526348315179,0.041174609,1122,22,1018027,0,0,1,1,0,0,0,1,2009,2006
2020,112,8,32566,13,0,0.374965459108,0.346710205,1835,125,321020,0,0,1,1,0,0,0,0,2013,2012
2021,31,5,32546,12,0,0.827792227268,0.828634143,2810,469,1613115,0,0,0,0,0,0,0,0,2011,2011
2022,187,14,32542,12,0,0.0781046748161,0.214725733,6753,32,733819,0,0,1,0,1,0,0,0,2013,2013
2023,109,1,32486,4,0,0.0202405489981,0.71773535,3505,326,1722270,0,0,1,0,0,0,0,0,2012,2010
2024,315,14,32455,11,0,0.199035644531,0.173889652,1641083,1039,228406877,0,0,1,0,0,0,0,1,2014,2010
2025,33,5,32451,1,0,0.00513126514852,0.121997662,30,24,68795,0,0,0,0,0,0,0,0,2010,2010
2026,487,7,32447,56,0,0.317100912333,0.706828475,0,1794,64354111,0,0,1,0,0,0,0,0,2013,2009
2027,544,14,32433,7,0,0.321126401424,0.805896342,152739,2138,46224205,0,0,0,0,0,0,0,0,2015,2012
2028,550,9,32369,43,0,0.0373495779932,0.204095989,296706,616,46583471,0,0,0,0,0,0,0,0,2014,2009
2029,43,33,32340,33,0,0.00351098948158,0.00777214,74,25,66153,0,0,1,0,0,0,0,0,2013,2007
2030,15,6,32275,6,0,0.00583668146282,0.146365032,2,1,32283,0,0,1,0,0,0,0,0,2006,2006
2031,375,29,32208,170,0,0.0182397384197,0.009310462,1847055,1889,391047831,0,0,1,0,0,0,0,0,2011,2010
2032,216,21,32189,4,0,0.242327421904,0.142433226,492,51,156371,0,0,0,0,0,0,0,0,2015,2008
2033,181,2,32101,76,0,0.160219743848,0.115170851,2002,86,245508,0,0,1,0,0,0,0,0,2012,2007
2034,144,2,32071,10,0,0.0208442285657,0.273539782,259583,5367,163716038,0,0,1,0,0,0,0,0,2011,2006
2035,727,14,32044,72,0,0.435899853706,0.166117325,51493,237,5217686,0,1,0,0,1,1,1,0,2014,2008
2036,19,5,32039,0,0,0.065394051373,0.951044083,1783,150,2597197,0,0,0,0,0,0,0,0,2010,2010
2037,22,10,32023,0,0,0.0278141591698,0.591885209,206,33,119644,0,0,1,0,0,0,0,0,2011,2009
2038,1015,139,31996,89,0,0.604030549526,0.857258141,163386,824,39140129,0,0,0,0,0,0,0,0,2015,2013
